star_age,star_mass,log_R,log_Teff,log_L
8.067451492243111134e+06,1.000000000000000000e+00,-7.514922292209121057e-02,3.758885717286496675e+00,-1.600624666635588333e-01
9.683678058678841218e+06,1.000000000000000000e+00,-7.455342857149042934e-02,3.758904485559350750e+00,-1.587958048709398051e-01
1.162314993840171397e+07,1.000000000000000000e+00,-7.394843602293210694e-02,3.758976412833800573e+00,-1.572981106760231174e-01
1.395051619406916387e+07,1.000000000000000000e+00,-7.339552025727871798e-02,3.759076856794452581e+00,-1.557905033021098340e-01
1.674335570087010413e+07,1.000000000000000000e+00,-7.292007579704562481e-02,3.759191894823626701e+00,-1.543794622649456716e-01
2.009476310903123021e+07,1.000000000000000000e+00,-7.251446976468715888e-02,3.759322078890882768e+00,-1.530475139312034161e-01
2.411645199882458150e+07,1.000000000000000000e+00,-7.215897421437257597e-02,3.759471119073756640e+00,-1.517403620990794011e-01
2.894247866657660156e+07,1.000000000000000000e+00,-7.183379532517514265e-02,3.759643074907147664e+00,-1.504021809871223803e-01
3.473371066787903011e+07,1.000000000000000000e+00,-7.152889479841320619e-02,3.759831997300747464e+00,-1.490366903591995584e-01
4.168318906944194436e+07,1.000000000000000000e+00,-7.123518625108249402e-02,3.760030792534406086e+00,-1.476540923299040076e-01
5.002256315131743997e+07,1.000000000000000000e+00,-7.094552084126425073e-02,3.760225209182215256e+00,-1.462970949190296466e-01
6.002981204956803471e+07,1.000000000000000000e+00,-7.065540091233049602e-02,3.760402129104458702e+00,-1.450091753721879650e-01
7.203851072746874392e+07,1.000000000000000000e+00,-7.036006938088203155e-02,3.760553135927216850e+00,-1.438144850182578871e-01
8.644894914094959199e+07,1.000000000000000000e+00,-7.005150119350064819e-02,3.760680576249731732e+00,-1.426875873534375616e-01
1.037414752371266186e+08,1.000000000000000000e+00,-6.972407599914504095e-02,3.760790945708168742e+00,-1.415912591309767821e-01
1.244925065525390357e+08,1.000000000000000000e+00,-6.937191386607917398e-02,3.760893614183608680e+00,-1.404762609630861026e-01
1.493937441310339868e+08,1.000000000000000000e+00,-6.898949011440889956e-02,3.760995593227351996e+00,-1.393034972847712327e-01
1.792752292252278626e+08,1.000000000000000000e+00,-6.857130724986713888e-02,3.761103529642822352e+00,-1.380353858938080380e-01
2.151330113382605016e+08,1.000000000000000000e+00,-6.810963671144235065e-02,3.761222403747298326e+00,-1.366365483990514829e-01
2.581623498738997281e+08,1.000000000000000000e+00,-6.759428933841493681e-02,3.761356810957543040e+00,-1.350682248120199935e-01
3.097975561166667342e+08,1.000000000000000000e+00,-6.701231938849153136e-02,3.761511071910209836e+00,-1.332872411015067482e-01
3.717598036079871655e+08,1.000000000000000000e+00,-6.634722636263284956e-02,3.761690058011967430e+00,-1.312411106427585350e-01
4.461145005975717306e+08,1.000000000000000000e+00,-6.557867620182654400e-02,3.761899262365035135e+00,-1.288671929088733847e-01
5.353401369850731492e+08,1.000000000000000000e+00,-6.468194247557260135e-02,3.762144882252868250e+00,-1.260912459050319845e-01
6.424109006500748396e+08,1.000000000000000000e+00,-6.362626166533887073e-02,3.762434997538084858e+00,-1.228194231437003264e-01
7.708958170480767488e+08,1.000000000000000000e+00,-6.237317168705857479e-02,3.762778996296093581e+00,-1.189372481551062566e-01
9.250777167256792784e+08,1.000000000000000000e+00,-6.087227404957617355e-02,3.763186385212648588e+00,-1.143058972139178314e-01
1.110095996338802099e+09,1.000000000000000000e+00,-5.906401565539934340e-02,3.763671561723518355e+00,-1.087486743820855334e-01
1.332117931874549627e+09,1.000000000000000000e+00,-5.686662399693140357e-02,3.764249338753800522e+00,-1.020427829440206657e-01
1.571057948017866135e+09,1.000000000000000000e+00,-5.445027100468836923e-02,3.764861306091095816e+00,-9.476220761035533680e-02
1.786179457305268288e+09,1.000000000000000000e+00,-5.221743034932206651e-02,3.765400238415414602e+00,-8.814079700234790649e-02
1.992245985784203768e+09,1.000000000000000000e+00,-5.003913192977429980e-02,3.765914022116584103e+00,-8.172906535857453469e-02
2.195286671879508018e+09,1.000000000000000000e+00,-4.785596625907673901e-02,3.766421052665219538e+00,-7.533461182263884170e-02
2.396993484315023422e+09,1.000000000000000000e+00,-4.563719820824635454e-02,3.766918290773367595e+00,-6.890812328838329115e-02
2.620337504812681198e+09,1.000000000000000000e+00,-4.313412223528732131e-02,3.767470974140974427e+00,-6.169123787204031789e-02
2.855891347683152199e+09,1.000000000000000000e+00,-4.042021063536658382e-02,3.768044648363106042e+00,-5.396871778367224454e-02
3.074925865078794956e+09,1.000000000000000000e+00,-3.781882113877056695e-02,3.768563087137501988e+00,-4.669218369289498266e-02
3.288501736678704739e+09,1.000000000000000000e+00,-3.522009366542883102e-02,3.769062136641850191e+00,-3.949853072881714250e-02
3.515105487361769676e+09,1.000000000000000000e+00,-3.239598468896767031e-02,3.769586819186493187e+00,-3.175158259732393379e-02
3.749805797756886959e+09,1.000000000000000000e+00,-2.938270845794178562e-02,3.770116774211889510e+00,-2.360521003368909465e-02
3.976350175012824535e+09,1.000000000000000000e+00,-2.638012157756063764e-02,3.770609091946018676e+00,-1.563076533640968963e-02
4.206774398547998428e+09,1.000000000000000000e+00,-2.323612323399684709e-02,3.771095893097099694e+00,-7.395564044956903088e-03
4.443738693108511925e+09,1.000000000000000000e+00,-1.990049012439806461e-02,3.771577827384867021e+00,1.203439325309591705e-03
4.679738480854141235e+09,1.000000000000000000e+00,-1.646968015496224139e-02,3.772036294271019496e+00,9.898926808790642698e-03
4.910808156059022903e+09,1.000000000000000000e+00,-1.299919297363109558e-02,3.772462069592045442e+00,1.854300245555786514e-02
5.134896834234642029e+09,1.000000000000000000e+00,-9.524614947117759911e-03,3.772851581420467504e+00,2.705020582227320863e-02
5.351243745979888916e+09,1.000000000000000000e+00,-6.063235644667028246e-03,3.773204052387486129e+00,3.538284829524884073e-02
5.559716802214105606e+09,1.000000000000000000e+00,-2.625794990807742146e-03,3.773521283370663948e+00,4.352665353568009599e-02
5.760443070929142952e+09,1.000000000000000000e+00,7.885487417686581338e-04,3.773800998077942559e+00,5.147419982994679705e-02
5.953545422886930466e+09,1.000000000000000000e+00,4.168627379725249778e-03,3.774046522478112564e+00,5.921645470653841975e-02
6.139237778813734055e+09,1.000000000000000000e+00,7.511694259182984286e-03,3.774256725359704578e+00,6.674339999182356264e-02
6.317872117562451363e+09,1.000000000000000000e+00,1.081469095631958782e-02,3.774431640578696179e+00,7.404905426206204178e-02
6.489949738581579208e+09,1.000000000000000000e+00,1.407707844077026905e-02,3.774569509932251155e+00,8.112530664518530221e-02
6.656010547367312431e+09,1.000000000000000000e+00,1.729314524851437856e-02,3.774669882728979076e+00,8.795893144758179516e-02
6.816248151781643867e+09,1.000000000000000000e+00,2.046858783487101249e-02,3.774723548812245255e+00,9.452448095336241085e-02
6.970544770065103531e+09,1.000000000000000000e+00,2.358188675211323956e-02,3.774732631936974059e+00,1.007874112867611638e-01
7.118803381597796440e+09,1.000000000000000000e+00,2.662672166107238336e-02,3.774695330913253599e+00,1.067278770097982582e-01
7.261127012269695282e+09,1.000000000000000000e+00,2.959505691991273085e-02,3.774620836283730796e+00,1.123665690093873792e-01
7.397753829371782303e+09,1.000000000000000000e+00,3.251147364690713110e-02,3.774521055132021630e+00,1.178002778565398895e-01
7.529006244345560074e+09,1.000000000000000000e+00,3.541928625107102629e-02,3.774410207864246747e+00,1.231725139937682872e-01
7.655171206351593971e+09,1.000000000000000000e+00,3.832026071287721047e-02,3.774320703346687456e+00,1.286164448471407706e-01
7.776646110285134315e+09,1.000000000000000000e+00,4.125887128938431070e-02,3.774242853965651179e+00,1.341822684760094753e-01
7.893676214557928085e+09,1.000000000000000000e+00,4.420206112039336277e-02,3.774192320313857874e+00,1.398665135308562180e-01
8.006415081980677605e+09,1.000000000000000000e+00,4.717174633092575259e-02,3.774141706786548145e+00,1.456034298426841234e-01
8.114967375972360611e+09,1.000000000000000000e+00,5.012062181781530568e-02,3.774103346656347835e+00,1.513477402956606155e-01
8.219535451931347847e+09,1.000000000000000000e+00,5.308230585952167929e-02,3.774050894501085107e+00,1.570612997580230485e-01
8.320233960180552483e+09,1.000000000000000000e+00,5.601048612409738336e-02,3.774001969447364324e+00,1.627219600722888126e-01
8.417186474630115509e+09,1.000000000000000000e+00,5.894033847441202539e-02,3.773932615281716085e+00,1.683042481103267651e-01
8.510536054225225449e+09,1.000000000000000000e+00,6.182410785724785918e-02,3.773865817278428292e+00,1.738045948628485216e-01
8.600434513563388824e+09,1.000000000000000000e+00,6.471242277007305255e-02,3.773773829577056649e+00,1.792132738830103378e-01
8.672353281033918381e+09,1.000000000000000000e+00,6.707192030418618334e-02,3.773702460549313020e+00,1.836467928402610028e-01
8.729888295010341644e+09,1.000000000000000000e+00,6.903309793015166562e-02,3.773624677109595815e+00,1.872580143333266722e-01
8.775916306191480637e+09,1.000000000000000000e+00,7.060383055117779028e-02,3.773572827619720904e+00,1.901920816158779448e-01
8.812738715136390686e+09,1.000000000000000000e+00,7.191061629773570774e-02,3.773511539790841418e+00,1.925605017934745589e-01
8.842196642292320251e+09,1.000000000000000000e+00,7.295455263550486291e-02,3.773468391861841909e+00,1.944757827530157468e-01
8.865933031245830536e+09,1.000000000000000000e+00,7.380354550083839671e-02,3.773432272432999834e+00,1.960292907683150176e-01
8.886833141023525238e+09,1.000000000000000000e+00,7.454200545786365817e-02,3.773407162931083025e+00,1.974057726746973884e-01
8.906164434453310013e+09,1.000000000000000000e+00,7.526297724304406578e-02,3.773364446464539945e+00,1.986768503788853280e-01
8.924569556478868484e+09,1.000000000000000000e+00,7.593428183373394924e-02,3.773333716544899463e+00,1.998965398817022232e-01
8.942383636424068451e+09,1.000000000000000000e+00,7.658796192373966416e-02,3.773302640108198158e+00,2.010795943149107923e-01
8.959784431981756210e+09,1.000000000000000000e+00,7.723016243144990856e-02,3.773270883820446286e+00,2.022369701793214902e-01
8.976868659507894516e+09,1.000000000000000000e+00,7.786466075725856362e-02,3.773238927920714580e+00,2.033781432320113103e-01
8.993688967616493225e+09,1.000000000000000000e+00,7.847781861077812726e-02,3.773214417169388657e+00,2.045064159337487419e-01
9.010273896706291199e+09,1.000000000000000000e+00,7.912111273374410059e-02,3.773169917456818290e+00,2.056150053294012181e-01
9.026639586725469589e+09,1.000000000000000000e+00,7.973956145862250156e-02,3.773136839382108754e+00,2.067195904803175444e-01
9.042795328182401657e+09,1.000000000000000000e+00,8.035338949461245939e-02,3.773102979180720240e+00,2.078118057467440161e-01
9.058746406993116379e+09,1.000000000000000000e+00,8.096380464335403704e-02,3.773068485334612365e+00,2.088946606597960054e-01
9.074496242423299789e+09,1.000000000000000000e+00,8.156991195802941463e-02,3.773033241538683580e+00,2.099659001054310914e-01
9.090047324620513916e+09,1.000000000000000000e+00,8.217155591856716013e-02,3.772997883146459230e+00,2.110277544576080466e-01
9.105401682660789490e+09,1.000000000000000000e+00,8.275327448442040823e-02,3.772970002318786431e+00,2.120796682786248166e-01
9.120561351628599167e+09,1.000000000000000000e+00,8.336865474929919251e-02,3.772920778308469725e+00,2.131135327671153934e-01
9.135528222423154831e+09,1.000000000000000000e+00,8.395859255274093491e-02,3.772884427828845144e+00,2.141480064555007223e-01
9.150303895632326126e+09,1.000000000000000000e+00,8.454364628505584012e-02,3.772847282397619573e+00,2.151695321952272477e-01
9.164890049583084106e+09,1.000000000000000000e+00,8.512475142591431621e-02,3.772809523370159290e+00,2.161807063671059848e-01
9.179287022761922836e+09,1.000000000000000000e+00,8.570165693083779679e-02,3.772771539738963398e+00,2.171825828521682655e-01
9.193498989202270508e+09,1.000000000000000000e+00,8.625689288771153096e-02,3.772742210130587637e+00,2.181757363324101084e-01
9.207530870267957687e+09,1.000000000000000000e+00,8.684761920625962139e-02,3.772690588739212370e+00,2.191507034040056645e-01
9.221383454724994659e+09,1.000000000000000000e+00,8.741269229715130373e-02,3.772652013851063746e+00,2.201265500331966163e-01
9.235058131116146088e+09,1.000000000000000000e+00,8.797294236627238584e-02,3.772612740871633008e+00,2.210899582537149688e-01
9.248556769310243607e+09,1.000000000000000000e+00,8.853062313365527014e-02,3.772572388042090274e+00,2.220439084703094701e-01
9.261881843348690033e+09,1.000000000000000000e+00,8.908331342510371342e-02,3.772532241642333251e+00,2.229887034541774282e-01
9.274675204348690033e+09,1.000000000000000000e+00,8.959769277403176191e-02,3.772502724497154070e+00,2.238993935713176620e-01
9.287468565348688126e+09,1.000000000000000000e+00,9.015688605962085544e-02,3.772449379525044666e+00,2.248044002540589559e-01
9.300261926348688126e+09,1.000000000000000000e+00,9.069599121901739114e-02,3.772409101677776544e+00,2.257214991837808715e-01
9.312903551691125870e+09,1.000000000000000000e+00,9.123146532511998419e-02,3.772368256359486249e+00,2.266290661228245185e-01
9.325392568810049057e+09,1.000000000000000000e+00,9.176345216126320647e-02,3.772326929300428677e+00,2.275277315588797589e-01
9.337726799105472565e+09,1.000000000000000000e+00,9.229196042990370219e-02,3.772285084093876861e+00,2.284173672699524038e-01
9.349906634573537827e+09,1.000000000000000000e+00,9.281706400453046402e-02,3.772243649035538660e+00,2.293018341858528986e-01
9.361933496279958725e+09,1.000000000000000000e+00,9.331826499614165327e-02,3.772211461141363742e+00,2.301754845923753567e-01
9.373808865911186218e+09,1.000000000000000000e+00,9.385886587172065365e-02,3.772155206208807954e+00,2.310316666133100105e-01
9.385534576890882492e+09,1.000000000000000000e+00,9.437350568603743162e-02,3.772113214122934544e+00,2.318929778984516188e-01
9.397113156213241577e+09,1.000000000000000000e+00,9.488282581201784582e-02,3.772070545635291872e+00,2.327409441998393169e-01
9.408547009433395386e+09,1.000000000000000000e+00,9.538853743056180390e-02,3.772027476669951973e+00,2.335800915755706086e-01
9.419838001243791580e+09,1.000000000000000000e+00,9.589019946071458689e-02,3.771984625158300020e+00,2.344120095892686939e-01
9.430988155098320007e+09,1.000000000000000000e+00,9.636736169724410828e-02,3.771952352021315402e+00,2.352372415143870188e-01
9.441999690072410583e+09,1.000000000000000000e+00,9.688676705358534313e-02,3.771894463661427110e+00,2.360444987875179035e-01
9.452874785826631546e+09,1.000000000000000000e+00,9.737821319696818301e-02,3.771851330136414049e+00,2.368548569742305043e-01
9.463615663801237106e+09,1.000000000000000000e+00,9.786521254447509699e-02,3.771807609447455967e+00,2.376539729134100609e-01
9.474224012094623566e+09,1.000000000000000000e+00,9.834895271156238183e-02,3.771763519964494549e+00,2.384450953157428721e-01
9.484701587964443207e+09,1.000000000000000000e+00,9.882959628747904623e-02,3.771719801652952953e+00,2.392315092214101491e-01
9.495050733699186325e+09,1.000000000000000000e+00,9.928318190280262245e-02,3.771687250797595592e+00,2.400084770306260551e-01
9.507469708580877304e+09,1.000000000000000000e+00,9.988228826445084974e-02,3.771618907230278150e+00,2.409333154846532432e-01
9.520263069580877304e+09,1.000000000000000000e+00,1.004780198718086964e-01,3.771562669339559637e+00,2.418998271364932451e-01
9.533056430580875397e+09,1.000000000000000000e+00,1.010770970020561516e-01,3.771504958588067780e+00,2.428671383910218640e-01
9.545849791580875397e+09,1.000000000000000000e+00,1.016797231370585447e-01,3.771446214191547242e+00,2.438374130749437485e-01
9.558643152580875397e+09,1.000000000000000000e+00,1.022619844501540531e-01,3.771398662257805068e+00,2.448117279661659873e-01
9.571436513580873489e+09,1.000000000000000000e+00,1.028978526823981915e-01,3.771322640023628381e+00,2.457793754939485986e-01
9.584229874580873489e+09,1.000000000000000000e+00,1.035125188015231651e-01,3.771260545409596876e+00,2.467603292760721656e-01
